Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Lithuania,Operator Holding Account,UAB Silutes silumos tinklai,177217875,2005-12-02,open,Klaipedosg 6A   LT-99116 silute,LT-99116,silute,27747,20811,20811,18727,18727,18726,18726,18726,13006,11640,10310,9020,7770,6561,5391,4265,17520,18300,13426,5782,5581,7319,2415,3308,2020,14,486,1527,,,,,17520,18300,13426,5782,5581,7319,2415,3308,2020,14,486,1527,,,,
Lithuania,Operator Holding Account,UAB Vilniaus energija,11176831,2005-12-02,open,Jocioniu g. 13   LT-02300 Vilnius,LT-02300,Vilnius,460551,345414,345413,412234,412234,412233,507560,461733,318904,285388,252824,221290,190746,161193,132594,105023,259894,425274,395362,365815,339899,326494,305033,362067,328795,257041,196650,317515,,,,,259894,425274,395362,365815,339899,326494,305033,362067,328795,257041,196650,317515,,,,
Lithuania,Operator Holding Account,UAB Vilniaus energija,11176831,2005-12-02,open,Jocioniu g. 13   LT-02300 Vilnius,LT-02300,Vilnius,1425904,1069428,1069428,599579,599578,599578,599578,599578,208780,173281,153195,134087,115580,97672,80343,63637,701461,393917,406025,378883,412733,487109,368613,297312,294442,207438,193319,2562,,,,,701461,393917,406025,378883,412733,487109,368613,297312,294442,207438,193319,2562,,,,
Lithuania,Operator Holding Account,UAB Vilniaus silumos tinklai,124135580,2005-12-02,open,Jočionių g. 13,LT-02300,Vilnius,29280,21960,21960,18898,18898,18898,18897,26017,15015,13438,11902,10414,8971,7575,6224,4924,19924,20582,19725,18327,18543,19510,13001,4567,4792,5820,4358,4917,,,,,19924,20582,19725,18327,18543,19510,4018,13550,4792,5820,4358,4917,,,,
Lithuania,Operator Holding Account,UAB Vilniaus energija,11176831,2005-12-02,closed,Jocioniu g. 13   LT-02300 Vilnius,LT-02300,Vilnius,9000,6750,6750,,,,,,,,,,,,,,6029,0,0,0,,Not Reported,,,,,,,,,,,6029,,,,,,,,,,,,,,,
Lithuania,Operator Holding Account,AB Vilniaus silumos tinklai,124135580,2005-12-02,open,Jočionių g. 13,LT-02300,Vilnius,63000,47250,47250,17944,17944,17944,17944,17944,1155,1021,904,791,682,576,473,374,4077,3053,27,4,2,3,6,4322,847,4312,863,4901,,,,,4077,3053,27,4,2,3,6,4322,847,4312,863,4901,,,,
Lithuania,Operator Holding Account,UAB Sirvintu siluma,278312850,2005-12-02,open,Vilniaus 49-2  LT-19118 sirvintos,LT-19118,sirvintos,10014,7510,7510,7843,7843,7843,7843,9846,5133,4594,4069,3560,3066,2589,2128,1683,2411,458,528,119,221,612,312,22,6,42,0,0,,,,,2411,458,528,119,221,612,312,22,6,42,,,,,,
Lithuania,Operator Holding Account,AB Siauliu energija,245358580,2005-12-02,open,Pramones g. 10  LT-78502 siauliai,LT-78502,Siauliai,164700,123525,123525,117320,117320,117319,117319,144617,85613,76615,67873,59407,51207,43273,35597,28195,110881,113795,108643,97323,100775,105589,90073,65655,38912,34238,10010,14555,,,,,110881,,222438,97323,100775,105589,90073,65655,38912,34238,10010,14555,,,,
Lithuania,Operator Holding Account,AB Siauliu energija,245358580,2005-12-02,closed,Pramones g. 10  LT-78502 siauliai,LT-78502,Siauliai,3069,2302,2302,,,,,,,,,,,,,,2144,2149,1387,0,,Not Reported,,,,,,,,,,,2144,2149,1387,,,,,,,,,,,,,
Lithuania,Operator Holding Account,AB Siauliu energija,245358580,2005-12-02,closed,Pramones g. 10  LT-78502 siauliai,LT-78502,Siauliai,5730,4298,4297,,,,,,,,,,,,,,4153,3959,3620,0,,Not Reported,,,,,,,,,,,4153,3959,3620,,,,,,,,,,,,,
