Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Netherlands,Operator Holding Account,Chemelot Site Permit B.V.,14083045,2013-01-01,open,Koestraat 1,6167 RA,GELEEN,,,,,,,,,767596,754263,740774,727144,713368,699457,685373,671240,,,,,,,,,925279,920735,706705,825037,,,,,,,,,,,,,925279,920735,706705,825037,,,,
Netherlands,Operator Holding Account,Chemelot Site Permit B.V.,14083045,2013-01-01,open,Koestraat 1,6167 RA,GELEEN,,,,,,,,,73645,72366,71072,69764,68443,67108,65757,64401,,,,,,,,,26089,62410,62652,26195,,,,,,,,,,,,,26089,62410,62652,26195,,,,
Netherlands,Operator Holding Account,Chemelot Site Permit B.V.,14083045,2013-01-01,open,Koestraat 1,6167 RA,GELEEN,,,,,,,,,144616,142104,139563,136995,134400,131779,129125,126463,,,,,,,,,16151,13629,16701,17586,,,,,,,,,,,,,16151,13629,16701,17586,,,,
Netherlands,Operator Holding Account,Chemelot Site Permit B.V.,14083045,2013-01-01,open,Koestraat 1,6167 RA,GELEEN,,,,,,,,,65465,64328,63178,62015,60840,59654,58453,57248,,,,,,,,,34818,55929,75839,1295,,,,,,,,,,,,,34818,55929,75839,1295,,,,
Netherlands,Operator Holding Account,Chemelot Site Permit B.V.,14083045,2013-01-01,open,Koestraat 1,6167 RA,GELEEN,,,,,,,,,44119,43353,42578,41794,41002,40203,39393,38581,,,,,,,,,99016,66485,90491,48485,,,,,,,,,,,,,99016,66485,90491,48485,,,,
Netherlands,Operator Holding Account,Chemelot Site Permit B.V.,14083045,2013-01-01,open,Koestraat 1,6167 RA,GELEEN,,,,,,,,,92043,90444,88826,87192,85540,83872,82183,80489,,,,,,,,,170989,170352,155527,167623,,,,,,,,,,,,,176497,176981,155527,155486,,,,
Netherlands,Operator Holding Account,Chemelot Site Permit B.V.,14083045,2013-01-01,open,Koestraat 1,6167 RA,GELEEN,,,,,,,,,208588,204965,201299,197595,193851,190071,186244,182404,,,,,,,,,92636,72754,84494,73399,,,,,,,,,,,,,92636,72754,84494,73399,,,,
Netherlands,Operator Holding Account,Chemelot Site Permit B.V.,14083045,2013-01-01,open,Koestraat 1,6167 RA,GELEEN,,,,,,,,,133956,131629,129275,126897,124492,122065,119607,117141,,,,,,,,,45070,49479,42849,44211,,,,,,,,,,,,,45070,49479,42849,44211,,,,
Netherlands,Operator Holding Account,Chemelot Site Permit B.V.,14083045,2013-01-01,open,Koestraat 1,6167 RA,GELEEN,,,,,,,,,126048,123858,121643,119405,117143,114858,112546,110225,,,,,,,,,52396,67572,71495,78946,,,,,,,,,,,,,55396,67572,71495,78946,,,,
Netherlands,Operator Holding Account,Chemelot Site Permit B.V.,14083045,2013-01-01,open,Koestraat 1,6167 RA,GELEEN,,,,,,,,,145039,142519,139971,137395,134792,132164,129502,126832,,,,,,,,,42523,5702,4407,4468,,,,,,,,,,,,,42523,5702,4407,4468,,,,
