Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Spain,Operator Holding Account,CERAMICA XUNQUEIRA SOCIEDAD ANONIMA,"Veigacha,s/n",Xunqueira de Espadañedo (Ourense),17320,17320,17320,10557,10557,17388,14121,14121,,,,,,,,,11203,10629,12554,7783,11758,9471,8324,3580,Excluded,Excluded,Excluded,Excluded,,,,,11203,10629,12554,7783,11758,9471,8324,3580,,,,,,,,
Spain,Operator Holding Account,"Cerámica Zamora, S.A.","Ctra. Alcaudete, km 2",Talavera de la Reina (Toledo),10719,10719,10719,5540,5540,5540,5540,5540,2885,0,0,0,0,0,0,0,5875,6768,6620,4868,3892,4089,3783,2354,690,0,,,,,,,5875,6768,6620,4868,3892,4089,3783,2354,690,,,,,,,
Spain,Operator Holding Account,CERAMICA ZARATAN SA,"CAMINO DE VALDEZOÑO, S/N",VALLADOLID (Ávila),17864,17864,17864,18145,18145,18145,18145,18145,11968,6890,11551,8345,6516,6389,6260,6132,14980,18508,18765,8044,11072,8139,7435,6704,3530,4461,5902,5300,,,,,,33488,18765,8044,11072,8139,7435,6704,3530,4461,5902,5300,,,,
Spain,Operator Holding Account,Cerámicas Aguilar S.L.,"Camí de Can Puig, s/n",El Papiol,10089,10089,10089,8789,8789,8789,8789,8789,0,0,0,0,0,0,0,0,9426,9035,9865,4397,1386,141,16,1,,,,,,,,,,18461,9865,4397,1386,141,16,1,,,,,,,,
Spain,Operator Holding Account,"Cerámicas Alcalá Villalta, S.A.","Ctra. Madrid-Cádiz, km. 293",Bailén (Jaén),27171,27171,27171,26740,26740,26740,26740,26740,0,0,0,0,0,0,0,0,28531,31740,27495,19410,7937,763,5133,4086,0,,,,,,,,28531,31740,27495,19410,7937,763,5133,4086,,,,,,,,
Spain,Operator Holding Account,CERAMICAS ALONSO SL,"Extramuros, s/n",Aielo de Rugat (Valencia),20327,20327,20327,15109,15109,15109,15109,0,,,,,,,,,15398,15647,13155,3472,46,2,0,,,,,,,,,,,31045,13155,3472,46,2,,,,,,,,,,
Spain,Operator Holding Account,CERAMICAS ALONSO SL,"Extramuros, s/n",Aielo de Rugat (Valencia),18559,18559,18559,15995,15995,15995,15995,15995,7427,7298,9415,9242,9067,8890,8712,8531,16953,17924,14316,11605,5192,5704,4630,4637,6498,5800,9508,7441,,,,,,34877,14316,11605,5192,5704,4630,4637,6498,5800,9508,7441,,,,
Spain,Operator Holding Account,"Cerámicas Aparici, S.A.","Ctra. Castellón-Alcora, KM.12",San Juan de Moró,,,,,,,,,11747,11543,11337,8063,10918,10704,10489,10273,,,,,,,,,6788,5154,3988,4621,,,,,,,,,,,,,6788,5154,3988,4621,,,,
Spain,Operator Holding Account,"CERÁMICAS AZNAR, S.L.","CAMINO DE LLOMBAY, Nº3",MASALAVES (Valencia),8691,8691,8691,7965,7965,7965,7965,7965,,,,,,,,,7225,6455,7958,2116,218,306,204,0,Excluded,Excluded,Excluded,Excluded,,,,,7225,6455,7958,2116,218,306,204,,,,,,,,,
Spain,Operator Holding Account,"Cerámicas Belcaire, S.A.",Pol. Ind. Belcaire c/c nº 34,La Vall D´Uixo,,,,,,,,,15640,15369,29189,28652,28109,27560,27005,26448,,,,,,,,,15853,19585,29016,26380,,,,,,,,,,,,,15853,19585,29016,26380,,,,
Spain,Operator Holding Account,CERAMICAS BELLIDO SL,"POLIGONO LA PAZ, C/ B, PARCELA 27",TERUEL (Teruel),12468,12468,12468,10249,10249,10249,10249,10249,,,,,,,,,8571,8577,8994,2025,242,212,234,0,,,,,,,,,8571,17073,8994,2025,242,212,234,,,,,,,,,
Spain,Operator Holding Account,"CERAMICAS BELTRAN, S.L.","CTRA. ZARAGOZA, Nº 22",MALLEN (Zaragoza),11295,11295,11295,10575,10575,10575,0,0,,,,,,,,,8348,8277,9111,6740,1604,0,0,0,,,,,,,,,8348,8277,9111,6740,1604,,,,,,,,,,,
Spain,Operator Holding Account,"Cerámicas Borja, S.A.","Ctra. de Ocaña, km. 3",Alicante (Alicante),12195,12195,12195,12170,12170,0,0,0,,,,,,,,,14997,14675,14741,5600,1634,0,,,,,,,,,,,14997,14675,14741,5600,1634,,,,,,,,,,,
Spain,Operator Holding Account,CERAMICAS CALAF SA,"Ctra. de Folquer a Jorab , Km 38,2",Calaf (Barcelona),11622,11622,11622,11227,11227,11227,11227,11227,5415,5322,5226,5129,5033,4935,4836,4735,9934,10167,9231,8777,5694,4593,3477,2994,2026,2255,2491,2442,,,,,9934,10167,9231,8777,5694,4593,3477,2994,2026,2255,2491,2442,,,,
Spain,Operator Holding Account,"CERAMICAS CASAO, S.A.",CTRA. HERRERA DE LOS NAVARROS KM. 1.5,Zaragoza,38546,38546,38546,35200,35200,35200,35200,35200,,,,,,,,,28459,25430,31727,17736,10721,6633,6717,1148,Excluded,Excluded,Excluded,Excluded,,,,,28459,25430,31727,17736,10721,6633,6717,1148,,,,,,,,
Spain,Operator Holding Account,"CERAMICAS CASBAS, S.L.","Cº DE LA BARCA, S/N",ALAGON (Huesca),13985,13985,13985,12657,12657,12657,12657,0,,,,,,,,,10904,11525,13360,2495,2589,0,0,0,,,,,,,,,,22429,13360,2495,2589,,,,,,,,,,,
Spain,Operator Holding Account,CERAMICAS DE MIRA SOCIEDAD LIMITADA,"Ctra. Fuente del Rebollo, s/n",Mira (Cuenca),13953,13953,13953,29441,29441,29441,29441,29441,11593,7626,11188,10982,10775,10565,10351,10138,12176,15938,25396,17196,10056,9385,8569,7112,3365,6590,6287,8052,,,,,12176,15938,25396,17196,10056,9385,8569,7112,3365,6590,6287,8052,,,,
Spain,Operator Holding Account,CERAMICAS DEL FOIX SA,"Av. Països Catalans, 27",Santa Margarita-Monjos,,,,,,,,,22031,0,0,0,0,0,0,0,,,,,,,,,16926,,,,,,,,,,,,,,,,16926,,,,,,,
Spain,Operator Holding Account,CERAMICAS DEL MINO CARMEN UBEIRA Y COMPANIA SL,"Santas, s/n",Salvatierra de Miño (Pontevedra),27346,27346,27346,25012,25012,25012,25012,25012,,,,,,,,,27260,24747,27431,11753,12371,11042,10326,7121,Excluded,Excluded,Excluded,Excluded,,,,,27260,24747,27431,11753,12371,11042,10326,7121,,,,,,,,
Spain,Operator Holding Account,"Ceramicas del Sureste, S.C.L.","Torrecilla, s/n",Lorca (Murcia),10794,10794,10794,12745,12745,12745,12745,12745,0,0,0,0,0,0,0,0,13183,11995,10341,6621,2232,2038,1229,2488,0,Not Reported,,,,,,,13183,11995,10341,6621,2232,2038,1229,2488,,,,,,,,
Spain,Operator Holding Account,CERAMICAS EL PROGRESO SA,"Barreiros, 2- Buño",Malpica de Bergantiños (A Coruña),11046,11046,11046,9855,9855,9855,9855,9855,,,,,,,,,10881,11133,12625,8424,5372,5722,4595,16,Excluded,Excluded,Excluded,Excluded,,,,,10881,11133,12625,8424,5372,5722,4595,16,,,,,,,,
Spain,Operator Holding Account,CERAMICAS FANAL SA,"Camino Colador, s/n",Onda,,,,,,,,,14079,13835,13587,13338,13085,12830,12572,12312,,,,,,,,,9297,8483,7985,7580,,,,,,,,,,,,,9297,8483,7985,7580,,,,
Spain,Operator Holding Account,CERAMICAS JORNET SA,"C/Colon, 97",Guadassuar (Valencia),22601,22601,22601,24919,24919,24919,24919,24919,8186,9546,9376,9202,11870,11638,11404,11170,19286,22575,24628,18299,6765,5512,8480,5620,6159,4000,5929,7741,,,,,,41861,24628,18299,6765,5512,8480,5620,6159,4000,5929,7741,,,,
Spain,Operator Holding Account,"Cerámicas L'Alcalaten, S.A.","Ctra. Castellón-Alcora (CV-16) Km.10,5",Alcora,,,,,,,,,4876,2452,4705,4619,4531,4443,4354,4264,,,,,,,,,2020,7397,8179,7527,,,,,,,,,,,,,2020,7397,8179,7527,,,,
Spain,Operator Holding Account,"Cerámicas los Pedros, S.L",C/ Progreso s/n,Las Gabias  (Granada),4635,4635,4635,4598,4598,0,0,0,,,,,,,,,5346,3980,2483,2384,0,0,0,,,,,,,,,,5346,3980,2483,2384,,,,,,,,,,,,
Spain,Operator Holding Account,"Cerámicas Millas Hijos, S.A.","Calle Castillo, 65",Mora (Toledo),49208,49208,49208,42811,42811,42811,42811,42811,22166,21781,21392,20998,20600,20199,19791,19384,40545,42265,40632,26192,14685,15303,13813,12318,18877,19457,21365,20290,,,,,40545,42265,40632,26192,14685,15303,13813,12318,18877,19457,21365,20290,,,,
Spain,Operator Holding Account,"Cerámicas Mimas, S.L.","Camino Foyes Ferraes, s/n",Alcora,,,,,,,,,19373,19037,18696,18352,18004,17653,17298,16941,,,,,,,,,21676,17559,20437,20942,,,,,,,,,,,,,21676,17559,20437,20942,,,,
Spain,Operator Holding Account,"Cerámicas Mimas, S.L.","Camino Foyes Ferraes, s/n",Alcora,,,,,,,,,13440,19946,17338,17025,16713,16401,16088,15776,,,,,,,,,12539,15732,16194,15958,,,,,,,,,,,,,12539,15732,16194,15958,,,,
Spain,Operator Holding Account,CERAMICAS MYR SL,"Ctra. Castellón, s/n",Alcora,,,,,,,,,10385,10205,10022,9838,9651,9463,9273,9081,,,,,,,,,12273,11765,12023,12871,,,,,,,,,,,,,12273,11765,12023,12871,,,,
Spain,Operator Holding Account,CERAMICAS NOMDEDEU SA,"Ctra. Lucena, 00",Alcora,,,,,,,,,6280,6171,6060,5950,5837,5723,5608,5492,,,,,,,,,8630,9405,8987,9895,,,,,,,,,,,,,8630,9405,8987,9895,,,,
Spain,Operator Holding Account,CERAMICAS PRINCEP SL,Despoblat s/n,Santa Llogaia de Alguema (Girona),11507,11507,11507,9901,9901,9901,9901,9901,,,,,,,,,10745,9654,8237,5212,3679,816,0,0,Excluded,Excluded,Excluded,Excluded,,,,,10745,9654,8237,5212,3679,816,,,,,,,,,,
Spain,Operator Holding Account,CERAMICAS SAZA SA,"CARRETERA JAMBRINA, S/N",CORRALES DEL VINO (Zamora),25644,25644,25644,21783,21783,21783,21783,21783,,,,,,,,,21647,20525,17780,19736,12731,10140,9478,9648,Excluded,Excluded,Excluded,Excluded,,,,,21647,20525,17780,19736,12731,10140,9478,9648,,,,,,,,
Spain,Operator Holding Account,"CERAMICAS SEGOVIA, S.A.","CTRA. CASTELLÓN, KM. 27",FUENTES DE EBRO (Zaragoza),8316,8316,8316,6953,8307,7630,7630,0,,,,,,,,,8108,7521,6898,4583,1512,0,0,0,,,,,,,,,,15629,6898,4583,1512,1,,,,,,,,,,
Spain,Operator Holding Account,CERAMICAS VALERA SOCIEDAD ANONIMA,C/ Canalejas s/n,Santa Cruz de Mudela (Ciudad Real),1056,1056,1056,,,,,,,,,,,,,,1061,454,0,0,,Not Reported,,,,,,,,,,,4,1511,,,,,,,,,,,,,,
Spain,Operator Holding Account,CERAMICAS VALERA SOCIEDAD ANONIMA,C/ Canalejas s/n,Santa Cruz de Mudela (Ciudad Real),20306,20306,20306,16000,16000,16000,16000,16000,,,,,,,,,17298,14167,14037,5901,2212,1678,1364,579,Excluded,Excluded,Excluded,Excluded,,,,,,31376,14037,5901,2212,1678,1364,668,,,,,,,,
Spain,Operator Holding Account,CERAMICAS VALERA SOCIEDAD ANONIMA,C/ Canalejas s/n,Santa Cruz de Mudela (Ciudad Real),18701,18701,18701,17724,17724,17724,17724,17724,,,,,,,,,17209,19038,15757,11139,3551,3793,3324,1681,Excluded,Excluded,Excluded,Excluded,,,,,,36336,15757,11139,3551,3793,3324,1681,,,,,,,,
Spain,Operator Holding Account,CERAMICAS VIDAL BENEYTO SL,"CTRA. TABERNES-LIRIA, KM 60,1",TURIS (Valencia),13766,13766,13766,12129,12129,12129,12129,12129,,,,,,,,,14214,12823,16805,9526,2112,722,1457,98,Excluded,Excluded,Excluded,Excluded,,,,,448,26589,16805,9526,2112,722,1457,98,,,,,,,,
Spain,Operator Holding Account,"Cerámicas Vilar Albaro, S.L.",Partida Santa S/N,Alcora,,,,,,,,,5735,5635,5534,5433,5330,5225,5121,5015,,,,,,,,,6283,6390,6232,6368,,,,,,,,,,,,,6283,6390,6232,6368,,,,
Spain,Operator Holding Account,"Ceramiques Estructurals de Llinars, s.l.","C/ Beethoven, Nº 12, entresuelo 1º",(Barcelona),35920,35920,35920,35000,35000,35000,35000,35000,0,0,0,0,0,0,0,0,29445,28276,26782,12718,4119,5908,4722,0,Not Reported,,,,,,,,,57721,26782,12718,4119,5908,4722,,,,,,,,,
Spain,Operator Holding Account,"Ceramiques Estructurals de Llinars, s.l.","C/ Beethoven, Nº 12, entresuelo 1º",(Barcelona),12333,12333,12333,10860,10860,0,0,0,,,,,,,,,10876,11548,5844,5192,0,,,,,,,,,,,,10876,11548,5844,5192,,,,,,,,,,,,
Spain,Operator Holding Account,Ceramiques Estructurals del Penedés s.a.,"C/ Beethoven, Nº 12, entresuelo 1º",(Barcelona),51293,51293,51293,40720,40720,40720,40720,40720,0,0,0,0,0,0,0,0,43506,40876,44833,25611,9383,6031,2286,0,Not Reported,,,,,,,,,84382,44833,25611,9383,6031,2286,,,,,,,,,
Spain,Operator Holding Account,Ceramiques Estructurals del Penedés s.a.,"C/ Beethoven, Nº 12, entresuelo 1º",(Barcelona),14664,14664,14664,,,,,,,,,,,,,,13156,12791,12466,0,,Not Reported,,,,,,,,,,,25622,12791,,,,,,,,,,,,,,
Spain,Operator Holding Account,Ceramiques Estructurals del Penedés s.a.,"C/ Beethoven, Nº 12, entresuelo 1º",(Barcelona),26253,26253,26253,37851,37851,37851,37851,37851,0,0,0,0,0,0,0,0,15985,21371,9995,19429,12221,6909,5960,0,,,,,,,,,15985,21371,9995,19429,12221,6909,5960,,,,,,,,,
Spain,Operator Holding Account,"Ceramiques Estructurals Manresanes, SL","C/ Beethoven, Nº 12, entresuelo 1º",(Barcelona),25943,25943,25943,23249,23249,23249,23249,0,,,,,,,,,24953,24899,27071,15211,838,297,0,0,,,,,,,,,,49852,27071,15211,838,297,,,,,,,,,,
Spain,Operator Holding Account,CERAMOSA SOCIEDAD LIMITADA,Avenida de Alicante s/n,Sueca (Valencia),38723,38723,38723,27473,27473,27473,27473,27473,13013,10277,12558,17167,16841,16514,16181,15846,17037,20993,20398,17399,5604,6837,4942,4139,2993,9011,8477,7066,,,,,,38030,20398,17399,5604,6837,4942,4139,2993,9011,8477,7066,,,,
Spain,Operator Holding Account,CERAMOSA SOCIEDAD LIMITADA,Avenida de Alicante s/n,Sueca (Valencia),43229,43229,43229,34147,34147,34147,34147,34147,14651,0,0,0,0,0,0,0,28203,40002,30457,26805,11903,7072,6126,5012,6775,0,0,,,,,,,68205,30457,26805,11903,7072,6126,5012,6775,,,,,,,
Spain,Operator Holding Account,CERANOR SA,"C/ GENERAL ARRANDO, 9 - BAJO B",MADRID (Madrid),,,,82556,82556,82556,82556,82556,46461,45655,34489,33855,29891,29308,28718,28126,,81370,88921,78319,67927,72681,68936,65361,62225,28131,25123,19979,,,,,,81370,88921,78319,67927,72681,68936,65361,62225,28131,25123,19979,,,,
Spain,Operator Holding Account,CERANOR SA,"C/ GENERAL ARRANDO, 9 - BAJO B",MADRID (Madrid),116275,116275,116275,95402,95402,95402,95402,95402,48909,48060,25289,24825,24354,23879,23398,22916,104806,76655,85229,80307,68670,60734,66165,60845,39830,33494,38023,34508,,,,,,181461,85229,80307,68670,60734,66165,60845,39830,33494,38023,34508,,,,
Spain,Operator Holding Account,Cerfrit S.A.,"Polígono Industrial Nules Sector II, parcela 1",Nules (Castellón),14667,14667,14667,14276,14276,14276,14276,14276,18607,18284,17958,17627,17293,16955,16614,16271,14006,20276,16812,14955,19739,19951,16644,18678,19855,16661,16735,11654,,,,,14006,20276,16812,14955,19739,19951,16644,18678,19855,16661,16735,11654,,,,
Spain,Operator Holding Account,CERLAT SA,Crta. Onda-Ribesalbes s/n,Onda,,,,,,,,,7301,7175,7046,6918,6786,6653,6519,6384,,,,,,,,,6643,5715,5837,5723,,,,,,,,,,,,,6643,5715,5837,5723,,,,
Spain,Operator Holding Account,CERPA SL,"Ctra. de Burriana, Km. 28",Onda,,,,,,,,,20338,19985,19627,15760,15460,15160,14854,14548,,,,,,,,,14303,12312,12715,13790,,,,,,,,,,,,,14303,12312,12715,13790,,,,
Spain,Operator Holding Account,"Cervezas Mahou, S.L.U.","C/ Titán, 15",MADRID,0,30430,30430,29802,29802,29802,29802,29802,24256,21707,19227,16822,14492,12237,10055,7954,,29448,29216,24931,21801,21011,20023,19897,19285,19411,19791,19135,,,,,,29448,29216,24931,21801,21011,20023,19897,19285,19411,19791,19135,,,,
Spain,Operator Holding Account,CICOGRES SA,"Ctra. Villafames-Pobla Tornesa, s/n",Villafames,,,,,,,,,16951,16656,16359,16058,15754,15447,15135,14824,,,,,,,,,33724,26785,28471,27686,,,,,,,,,,,,,33724,26785,28471,27686,,,,
Spain,Operator Holding Account,"Cítricos del Andévalo, S.A.","Camino de Lepe, S/N Finca la Dehesilla",Villanueva de los Castillejos.  Huelva,,,,,,,,,,,,,,,,,,,,,,8234,12017,10610,,,,,,,,,,,,,,,,,30861,,,,,,,
Spain,Operator Holding Account,CIUDAD AGROALIMENTARIA DE TUDELA SL,Polígono Industrial La Serna C/D Parcela 4.7,Tudela (Navarra),,,,0,0,29906,35887,35887,3158,2827,2504,2191,1889,1597,1313,1040,,,,,,28835,31904,37273,37890,28184,31139,31841,,,,,,,,,,28835,31904,37273,37890,28184,31139,31841,,,,
Spain,Operator Holding Account,CLARIANA SA,"Avda. Alemania, 48",Vilareal (Castellón),39747,39747,39747,36680,36680,36680,36680,36680,14831,14573,7156,7025,6892,6757,6621,6485,30243,30256,31128,23055,8994,9410,8845,9515,8193,7344,6798,6218,,,,,496,60003,31128,23055,8994,9410,8845,9515,8193,7344,6798,6218,,,,
Spain,Operator Holding Account,"Coansa, S.A.","Ctra. de Arjona, 4,7",Andújar (Jaén),39855,39855,39855,46910,45880,45880,46910,45053,,,,,,,,,42812,40204,38693,52739,59067,41142,39955,0,,,,,,,,,42812,40204,38693,52739,59067,41142,39955,,,,,,,,,
Spain,Operator Holding Account,COBANE A.I.E.,"Pol. Ind. La Canonja, N-340 Km 1156",Tarragona (Tarragona),46119,46119,46119,43875,43875,43875,43875,43875,,,,,,,,,21425,4253,0,0,0,0,27517,24539,,,,,,,,,21425,4253,,,,,27517,24539,,,,,,,,
Spain,Operator Holding Account,"COBERT TEJAS IBERICA, S.L.U.","Ctra. Villaluenga a Cobeja, Km. 3,5",Villaluenga de la Sagra (Toledo),9122,9122,9122,6483,6483,6483,6483,6483,,,,,,,,,6972,6720,6946,5989,2650,3951,3426,2590,Excluded,Excluded,Excluded,Excluded,,,,,6972,6720,6946,5989,2650,3951,3426,2590,,,,,,,,
Spain,Operator Holding Account,"COBERT TEJAS IBERICA, S.L.U.","Mejía Lequerica, 10",Madrid (Madrid),6969,6969,6969,,,,,,,,,,,,,,3061,,,,,Not Reported,,,,,,,,,,,3061,,,,,,,,,,,,,,,
Spain,Operator Holding Account,"COBERT TEJAS IBERICA, S.L.U.","Mejía Lequerica, 10",Madrid (Madrid),24637,24637,24637,23074,23074,23074,23074,0,,,,,,,,,21083,20048,15043,7597,639,0,0,,,,,,,,,,21083,20048,15043,7597,639,,,,,,,,,,,
Spain,Operator Holding Account,"COBERT TEJAS IBERICA, S.L.U.","Mejía Lequerica, 10",Madrid (Madrid),17060,17060,17060,13456,13456,0,0,0,,,,,,,,,13030,11302,10783,7828,0,,,,,,,,,,,,13030,11302,10783,7828,,,,,,,,,,,,
Spain,Operator Holding Account,CODECAR ALCALA SL,"P.I. LA RED SUR-CALLE 13, Nº 4",ALCALA DE GUADAIRA (Sevilla),3403,3403,3403,2924,2924,2924,2924,2924,1634,1605,1577,1548,1518,1489,1459,1429,2468,2403,2470,2609,2574,2216,2134,2232,2348,2447,2586,2396,,,,,2468,2403,2470,2609,2574,2216,2134,2786,2348,2447,2586,2396,,,,
Spain,Operator Holding Account,CODICER 95 SL,"Ctra. Alcora, Km. 10,5",Castellón,,,,,,,,,12451,12234,12016,11795,11571,11345,11117,10888,,,,,,,,,14099,11997,12227,12175,,,,,,,,,,,,,14099,11997,12227,12175,,,,
Spain,Operator Holding Account,"Cofely Energía Martorell, SL","Torre Realia BCN Plaça Europa, 41-43 Pl. 12",L'Hospitalet de Llobregat-Barcelona,109493,120723,120723,91977,91977,91977,91977,91977,,,,,,,,,102644,106620,109424,97524,105791,111569,111890,111645,105995,111934,111052,114516,,,,,102644,106620,109424,97524,105791,111569,111890,111645,105995,111934,111052,114516,,,,
Spain,Operator Holding Account,"Cofely Energía Sant Joan, AIE","Torre Realia BCN Plaça Europa, 41-43 Pl. 12",L'Hospitalet de Llobregat-Barcelona,0,25000,25000,18610,18610,18610,18610,18610,,,,,,,,,,15947,17505,19687,18989,21095,21766,20859,Excluded,Excluded,Excluded,Excluded,,,,,,15947,17505,19687,18989,21095,21766,20859,,,,,,,,
Spain,Operator Holding Account,"Cofrusa Cogeneracion, S.A.","Ctra. de Pliego, 53",Mula (Murcia),15272,15272,15272,15400,15400,15400,15400,15400,,,,,,,,,15280,16459,15257,16602,13397,4577,0,0,,,,,,,,,15280,16459,15257,16602,13397,4577,,,,,,,,,,
Spain,Operator Holding Account,"COGEN ERESMA, S.L.","PASAJE DEL MOLINO DEL ARCO, S/N",PALAZUELOS DE ERESMA (Segovia),0,0,0,46444,46444,46444,46444,46444,,,,,,,,,0,0,0,17438,46838,43394,47640,44015,43549,37899,48072,42293,,,,,,,,17438,46838,43394,47640,44015,43549,37899,48072,42293,,,,
Spain,Operator Holding Account,"Cogeneració de Banyoles, AIE","Blanquers, 84-106",Banyoles (Girona),20492,20492,20492,18064,18064,18064,18064,18064,,,,,,,,,17623,12450,15379,15820,16530,15146,13181,12952,Excluded,Excluded,Excluded,Excluded,,,,,17623,12450,15379,15820,16530,15146,13181,12952,,,,,,,,
Spain,Operator Holding Account,COGENERACION CREVILLENTINA AIE,CUESTA DE LAS PIEDRAS S/N,Crevillente,,,,19154,19154,19154,19154,19154,3489,0,0,0,0,0,0,0,19610,19728,17080,7641,11675,3815,8923,15956,7845,0,,,,,,,19610,19728,17080,7641,11675,3815,8923,15956,7845,,,,,,,
Spain,Operator Holding Account,"Cogeneración de Alcalá, A.I.E.",Avda. San Luis nº 77,Madrid (Madrid),67214,67214,67214,,,,,,,,,,,,,,54684,1017,0,0,0,0,0,,,,,,,,,,54684,1017,,,,,,,,,,,,,,
Spain,Operator Holding Account,"Cogeneración de Tenerife, S.A.","Torre Cepsa, Paseo de la Castellana, 259 A",Madrid,213667,213667,213667,177887,181040,184228,187451,190709,10326,0,0,0,0,0,0,0,183214,176373,179466,178914,193481,183507,135541,140575,83175,27187,0,,,,,,183214,176373,179466,178914,193481,183507,135541,140575,83175,27187,,,,,,
Spain,Operator Holding Account,"COGENERACIÓN DEL EBRO 1, S.L.","AVDA. ACADEMIA GENERAL MILITAR, 52",ZARAGOZA (Zaragoza),23242,23242,23242,18478,18478,18478,18478,18478,5295,4739,4198,0,0,0,0,0,20104,20909,19238,21897,18044,18349,19482,16895,15187,12803,20,11,,,,,20104,20909,19238,21897,18044,18349,19482,16895,15187,12803,20,11,,,,
Spain,Operator Holding Account,COGENERACION DEL NOROESTE SL,Formarís s/n,Santiago de Compostela (A Coruña),77311,77311,77311,65820,65820,65820,65820,65820,,,,,,,,,68550,72744,72258,70759,72374,67813,70426,66353,62846,58905,68135,70852,,,,,68550,72744,72258,70759,72374,67813,70426,66353,62846,58905,68135,70852,,,,
Spain,Operator Holding Account,COGENERACION DEL NOROESTE SL,Formarís s/n,Santiago de Compostela (A Coruña),143767,143767,143767,121829,121829,121829,121829,121829,,,,,,,,,120978,100365,111107,129726,129713,127679,127730,128546,131324,124321,117665,130080,,,,,120978,100365,111107,129726,129713,127679,127730,128546,131324,124321,117665,130080,,,,
Spain,Operator Holding Account,Cogeneración Etxezarreta,Ctra. N-I 26,Legorreta (Guipúzcoa),41457,41457,41457,,,,,,,,,,,,,,43673,27869,0,0,0,0,0,,,,,,,,,,43673,27869,,,,,,,,,,,,,,
Spain,Operator Holding Account,COGENERACION GEQUISA SA,"Miranda de Ebro-Puentelarrá, km. 4",Zubillaga-Lantarón (Álava),70196,70196,70196,61416,61416,61416,61416,61416,44339,43568,42796,42025,41253,40482,39710,38939,66359,57993,68858,68488,54919,60399,70243,64210,58625,62324,65181,63518,,,,,66359,57993,68858,68488,54919,60399,70243,64210,58625,62324,65181,63518,,,,
Spain,Operator Holding Account,"Cogeneración J. Vilaseca, S.L","Ronda Capelló, s/n",Capellades (Barcelona),37528,37528,37528,36695,36695,36695,36695,39687,20934,20570,20205,19841,19477,19113,18748,18384,33299,28073,28958,29711,29033,31832,31848,35979,36955,36598,38454,36900,,,,,33299,28073,28958,29711,29033,31832,31848,35979,36955,36598,38454,36900,,,,
Spain,Operator Holding Account,"Cogeneración Motril, S.A.",P.I. Alborán Camino de la Vía,Motril (Granada),184330,184330,184330,175759,175759,175759,175759,175759,,,,,,,,,176690,172385,177122,181168,178544,167342,169799,169099,166762,162598,158424,162601,,,,,176690,172385,177122,181168,178544,167342,169799,169099,166762,162598,158424,162601,,,,
Spain,Operator Holding Account,COGENERACION PRAT SA,"C/ Nicolas Mª Urgoiti, 42",El Prat de Llobregat (Barcelona),138190,138190,138190,71567,71567,71567,71567,71567,,,,,,,,,125894,1356,2117,372,99,93,96,0,,,,,,,,,125894,1356,2117,372,99,93,96,,,,,,,,,
Spain,Operator Holding Account,COGENERACION TIERRA ATOMIZADA SA,"Camino Foyes Ferraes, s/n",Alcora (Castellón),74669,74669,74669,62548,62548,62548,62548,0,,,,,,,,,71513,72766,77017,75668,72458,73414,0,,,,,,,,,,,144279,77017,75668,72458,73414,,,,,,,,,,
Spain,Operator Holding Account,Cogeneración UFIC,C/ Pas Blau s/n,La Pobla de Claramunt (Barcelo,50637,50637,50637,72338,106364,106364,106364,106364,,,,,,,,,47344,46697,48098,75897,106218,128482,127671,131207,135878,112600,127321,120946,,,,,47344,46697,48098,75897,106218,128482,127671,131207,135878,112600,127321,120946,,,,
Spain,Operator Holding Account,"Cogeneración Villaricos, S.A. - Covisa","campus Palmas Altas, C/ Energía Solar, 1",Sevilla (Sevilla),100317,100317,100317,83703,83703,83703,83703,83703,3090,2765,2450,2144,1848,1561,1284,1018,45415,20516,57429,96482,44318,46515,47627,47952,44199,80068,97502,102103,,,,,45415,20516,57429,96482,44318,46515,47627,47952,44199,80068,97502,102103,,,,
