Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Czech Republic,Operator Holding Account,"VITKOVICE STEEL, A. S.",Českobratrská 3321/46,Ostrava,464505,464505,464505,340001,340001,340001,340001,340001,145098,142578,140028,137452,134847,132218,129555,126884,342580,328832,344525,318702,197451,189425,315216,191670,133441,140586,135832,66866,,,,,,671412,344525,318702,197451,189425,315216,191670,133441,140586,135832,66866,,,,
Czech Republic,Operator Holding Account,"VITRABLOK, S.R.O.",Bílinská 782/42,Duchcov,42531,42531,42531,42995,42995,42995,42995,42995,37849,37192,36527,35854,35175,34489,33795,33098,40250,40114,36506,42074,31115,40302,41848,44106,41689,28103,32467,27742,,,,,,80364,36506,42074,31115,40302,41848,44106,41689,28103,32467,27742,,,,
Czech Republic,Operator Holding Account,Vlastimil Bělák - cihelna Bořinov,"Bořinov 71, Ujčov",Nedvědice,1111,1111,1111,909,909,909,909,909,,,,,,,,,909,646,833,736,431,392,315,309,,,,,,,,,,1555,833,736,431,392,315,309,,,,,,,,
Czech Republic,Operator Holding Account,"VYROBA A PRODEJ TEPLA PRIBRAM, A.S.",ÚVR Mníšek pod Brdy 600,Mníšek pod Brdy,327030,327030,327030,300869,300869,300869,300869,300869,71673,59591,48868,39467,31327,24391,20794,17541,304464,289672,275324,313962,289384,176367,199984,219214,230748,198486,195089,167283,,,,,,594143,275324,313962,289384,176367,199984,219214,230748,198486,195089,167283,,,,
Czech Republic,Operator Holding Account,"WET WIPES INTERNATIONAL, S.R.O.",Nelahozeves 163,Nelahozeves,11033,11033,11033,10169,10169,10169,10169,10169,,,,,,,,,9249,9759,10691,10886,11159,2909,155,270,,,,,,,,,,19008,10691,10886,11159,2909,155,270,,,,,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHELNA HODONIN, S.R.O.",Plachého 388/28,České Budějovice,9055,9055,9055,8833,8833,8833,8833,8833,,,,,,,,,8681,7830,0,0,0,0,0,0,,,,,,,,,,16511,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,14368,14368,14368,3044,0,0,0,0,,,,,,,,,3044,1363,0,0,Not Reported,Not Reported,,,,,,,,,,,,4407,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,8962,8962,8962,5861,5861,0,0,0,,,,,,,,,5861,0,3630,3325,0,0,,,,,,,,,,,,5861,3630,3325,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,11760,11760,11760,10298,10298,10298,10298,10298,7269,7143,7015,6886,6755,6624,6491,6357,9319,9930,10855,10525,8395,5361,6727,5708,5778,5665,5230,5696,,,,,,19249,10855,10525,8395,5361,6727,5708,5778,5665,5230,5696,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,16062,16062,16062,14135,14135,14135,14135,14135,,,,,,,,,13179,13242,13709,14252,9240,5740,0,0,,,,,,,,,,26421,13709,14252,9240,5740,,,,,,,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,7554,7554,7554,5154,0,0,0,0,,,,,,,,,5154,0,0,0,Not Reported,Not Reported,,,,,,,,,,,,5154,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,23407,23407,23407,26379,26379,26379,26379,26379,14952,14692,14429,14164,13896,13625,13350,13076,24511,24795,22941,22137,16417,6059,15922,13169,12644,14204,13454,11857,,,,,1104,48202,22941,22137,16417,6059,15922,13169,12644,14204,13454,11857,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,16744,16744,16744,16535,16535,16535,16535,16535,,,,,,,,,16535,12514,15721,15721,0,0,0,0,,,,,,,,,,29049,15721,15721,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,16713,16713,16713,14485,14485,14485,14485,14485,7869,7732,7594,7454,7313,7170,7026,6881,13749,13326,13147,6290,8387,5960,6887,4736,6582,6411,5535,6883,,,,,,27075,13147,6290,8387,5960,6887,4736,6582,6411,5535,6883,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,15818,15818,15818,12211,12211,0,0,0,,,,,,,,,12211,6866,14896,7554,0,0,,,,,,,,,,,,19077,14896,7554,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,21849,21849,21849,19414,19414,19414,19414,19414,,,,,,,,,18250,18037,18694,14219,0,0,0,0,,,,,,,,,,36287,18694,14219,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,12996,12996,12996,15238,15238,15238,15238,15238,12105,11894,11681,11466,11250,11030,10808,10586,14466,14017,14530,14484,9425,9607,14285,12076,9465,11502,14935,12925,,,,,1470,27013,14530,14484,9425,9607,14285,12076,9465,11502,14935,12925,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,2864,2864,2864,0,0,0,0,0,,,,,,,,,0,0,0,0,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,4291,4291,4291,0,0,0,0,0,,,,,,,,,0,0,0,0,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"WIENERBERGER CIHLARSKY PRUMYSL, A. S.",Plachého 388/28,České Budějovice,,,,35138,35138,35138,35138,35138,22729,22334,21934,21531,21123,20711,20294,19876,30841,34837,39022,41488,36800,16765,26469,24306,19383,22609,19683,21878,,,,,30841,34837,39022,41488,36800,16765,26469,24306,19383,22609,19683,21878,,,,
Czech Republic,Operator Holding Account,"WOTAN FOREST, A.S.",Rudolfovská tř. 202/88,České Budějovice,1324,1324,1324,192,192,192,192,192,8339,8194,5289,4627,3985,3366,2765,2188,192,87,101,59,29,145,86,1,10,56,89,111,,,,,,279,101,59,29,145,86,1,10,56,89,111,,,,
Czech Republic,Operator Holding Account,"Z-GROUP, A.S.",Opletalova 27,Praha 1,4223,4223,4223,1906,1906,0,0,0,,,,,,,,,1853,1710,278,84,184,0,,,,,,,,,,,130,3433,278,84,184,,,,,,,,,,,
Czech Republic,Operator Holding Account,"Z-GROUP STEEL HOLDING, A.S.",Kollárova 1229,Veselí nad Moravou,,,,,,,,,5323,5230,5137,5042,4946,0,0,0,,,,,,,,,3674,2854,3345,2820,,,,,,,,,,,,,3674,2854,3345,2820,,,,
Czech Republic,Operator Holding Account,"ZASOBOVANI TEPLEM ADAMOV, S.R.O.",Nádražní 455,Adamov,18366,18366,18366,15738,15738,15738,15738,0,,,,,,,,,16137,13280,9604,7878,6036,2538,768,Not Reported,,,,,,,,,,29417,9604,7878,6036,2538,768,,,,,,,,,
Czech Republic,Operator Holding Account,"ZASOBOVANI TEPLEM VSETIN, A.S.",Jiráskova 1326,Vsetín,1809,1809,1809,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"ZASOBOVANI TEPLEM VSETIN, A.S.",Jiráskova 1326,Vsetín,15923,15923,15923,15127,15127,15127,15127,15127,4852,4343,3847,3365,2899,2448,2012,1591,14177,14098,14692,14090,9455,10712,8217,8708,9046,8910,9843,9001,,,,,,28275,14692,14090,9455,10712,8217,8708,9046,8910,9843,9001,,,,
Czech Republic,Operator Holding Account,"ZASOBOVANI TEPLEM VSETIN, A.S.",Jiráskova 1326,Vsetín,44570,44570,44570,29381,29381,29381,29381,29381,14575,13043,11555,10114,8718,7367,6061,4800,29381,22394,26455,20205,19888,19176,18528,19204,17327,12329,13283,15087,,,,,,51775,26455,20205,19888,19176,18528,19204,17327,12329,13283,15087,,,,
Czech Republic,Operator Holding Account,"ZASOBOVANI TEPLEM VSETIN, A.S.",Jiráskova 1326,Vsetín,6208,6208,6208,13192,13192,13192,13192,13192,1985,3552,3146,2752,2371,0,0,0,13192,6917,3452,2926,3444,4905,3388,2304,3587,4647,5236,3788,,,,,,20109,3452,2926,3444,4905,3388,2304,3587,4647,5236,3788,,,,
Czech Republic,Operator Holding Account,"ZATECKA TEPLARENSKA, A.S.",Žatec čp. 3149,Žatec,37074,37074,37074,37652,37652,37652,37652,37652,19797,16534,13598,10980,8669,6742,5539,4382,36709,33668,30331,29887,27736,24120,13582,8799,8414,5635,7168,8652,,,,,,70377,30331,29887,27736,24120,13582,8799,8414,5635,7168,8652,,,,
Czech Republic,Operator Holding Account,"ZDAS, A.S.",Strojírenská 6,Žďár nad Sázavou,190431,190431,190431,130532,130532,130532,130532,130532,68475,62900,57837,53278,49198,46040,43679,41376,134892,122875,124683,126870,108885,121330,108087,111756,109963,91692,88361,91468,,,,,101657,156110,124683,126870,108885,121330,108087,111756,109963,91692,88361,91468,,,,
Czech Republic,Operator Holding Account,"ZEOLIT KLADNO, S.R.O. V LIKVIDACI",Průmyslová 1343,Kladno,1742,1742,1742,1589,1589,1589,1589,1589,,,,,,,,,1645,1325,738,1497,1147,1460,1412,1283,,,,,,,,,1645,1325,738,1497,1147,1460,1412,1283,,,,,,,,
Czech Republic,Operator Holding Account,"ZEVETA BOJKOVICE, A.S.",Tovární 532,Bojkovice,9242,9242,9242,5298,0,0,0,0,,,,,,,,,5373,4529,3958,3851,Not Reported,Not Reported,,,,,,,,,,,,9902,3958,3851,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"ZLINSKE CIHELNY, S.R.O.",Šrámkova 1211,Zlín 4 - Malenovice,20693,20693,20693,9652,9652,9652,9652,9652,3154,3100,3044,2988,2932,2874,2816,2758,7984,9652,6510,2757,2574,1869,1726,1540,1109,1948,1033,2137,,,,,,17636,6510,2757,2574,1869,1726,1540,1109,1948,1033,2137,,,,
Czech Republic,Operator Holding Account,"ZLINSKE CIHELNY, S.R.O.",Šrámkova 1211,Zlín 4 - Malenovice,15863,15863,15863,12538,12538,12538,12538,12538,4358,2142,4206,4129,2025,1986,1946,1906,12538,8339,8838,2758,1422,580,1192,1908,244,1096,380,806,,,,,12538,8339,8838,2758,1422,580,1192,1908,244,1096,380,806,,,,
Czech Republic,Operator Holding Account,"ZOS CESKE VELENICE CZ, A.S.",Jana Pernera 159,České Velenice,9128,9128,9128,6385,6385,6385,6385,6385,,,,,,,,,5865,6070,5058,3977,4015,3982,2768,2155,Excluded,,,,,,,,,11935,5058,3977,4015,3982,2768,2155,,,,,,,,
Czech Republic,Operator Holding Account,"ZVVZ ENERGO, S.R.O.",Sažinova 888,Milevsko,27270,27270,27270,25549,25549,25549,25549,25549,12230,10617,9180,7912,6805,5853,5148,4710,24230,23526,20884,20637,19911,21435,16448,16162,16077,12922,9674,9472,,,,,,47756,20884,20637,19911,21435,16448,16162,16077,12922,9674,9472,,,,
